date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:08:06	3341/3341	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:57%20GMT	http://www.mathewmason.com/index.php?topic=Projects&month=8&year=2008&topic=Projects	site/index75b3.html	(from http://www.mathewmason.com/index.php?month=8&year=2008&topic=Projects)
06:08:06	93730/93730	U-----	200	untouched ('')	image/jpeg	etag:%226a7c5e-16e22-46847fb5f2643%22	http://www.mathewmason.com/images/polybomber.jpg	site/images/polybomber.jpg	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:06	911938/911938	U-----	200	untouched ('')	application/octet-stream	etag:%222142731-dea42-46848301e3682%22	http://www.mathewmason.com/programs/PolyBomber.exe	site/programs/PolyBomber.exe	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:14	6258/6258	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:02%20GMT	http://www.mathewmason.com/projects.php?id=19&category=Academic	site/projects2c22.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:14	290034/290034	U-----	200	untouched ('')	image/jpeg	etag:%226a7c5d-46cf2-46847fb501e9b%22	http://www.mathewmason.com/images/haven.jpg	site/images/haven.jpg	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:14	14099898/14099898	U-----	200	untouched ('')	application/octet-stream	etag:%222142730-d725ba-468482fbf882c%22	http://www.mathewmason.com/programs/Haven.exe	site/programs/Haven.exe	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:16	6064/6064	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:06%20GMT	http://www.mathewmason.com/projects.php?id=9&category=Academic	site/projectscd25.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:16	186495/186495	U-----	200	untouched ('')	image/jpeg	etag:%226a7c52-2d87f-46847fa942d39%22	http://www.mathewmason.com/images/446.jpg	site/images/446.jpg	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:16	4106/4106	U--M--	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:16%20GMT	http://www.mathewmason.com/sites/tc446/index.html	site/sites/tc446/index.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:22	6105/6105	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:05%20GMT	http://www.mathewmason.com/projects.php?id=16&category=Academic	site/projectsc951.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:22	5928/5928	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:06%20GMT	http://www.mathewmason.com/projects.php?id=4&category=Academic	site/projectsf662.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:24	5230/5230	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:14%20GMT	http://www.mathewmason.com/projects.php?id=13&category=Academic	site/projectseb8f.html	(from http://www.mathewmason.com/projects.php?category=Academic)
